"","ranking","power_index","state","sex"
"5703",5703,74.26,"WA","M"
"5704",5704,74.29,"CA","M"
"5705",5705,74.3,"IL","M"
"5706",5705,74.3,"SA","M"
"5707",5707,74.32,"CO","M"
"5708",5707,74.32,"CA","M"
"5709",5709,74.33,"CA","M"
"5710",5710,74.34,"PA","M"
"5711",5711,74.35,"OH","M"
"5712",5712,74.37,"IN","M"
"5713",5713,74.38,"LA","M"
"5714",5713,74.38,"FL","M"
"5715",5715,74.4,"IA","M"
"5716",5715,74.4,"CT","M"
"5717",5715,74.4,"NJ","M"
"5718",5718,74.44,"IN","M"
"5719",5718,74.44,"IN","M"
"5720",5718,74.44,"UT","M"
"5721",5721,74.45,"CA","M"
"5722",5722,74.46,"OH","M"
"5723",5723,74.47,"PA","M"
"5724",5724,74.48,"IN","M"
"5725",5724,74.48,"CO","M"
"5726",5724,74.48,"CA","M"
"5727",5727,74.5,"UT","M"
"5728",5727,74.5,"IN","M"
"5729",5729,74.51,"ID","M"
"5730",5730,74.52,"WI","M"
"5731",5730,74.52,"MN","M"
"5732",5732,74.53,"OH","M"
"5733",5733,74.54,"AZ","M"
"5734",5734,74.55,"CA","M"
"5735",5735,74.56,"GA","M"
"5736",5735,74.56,"IL","M"
"5737",5737,74.57,"CA","M"
"5738",5737,74.57,"VA","M"
"5739",5739,74.59,"MI","M"
"5740",5740,74.6,"GA","M"
"5741",5741,74.63,"FL","M"
"5742",5741,74.63,"NY","M"
"5743",5743,74.64,"VA","M"
"5744",5743,74.64,"FL","M"
"5745",5745,74.65,"AZ","M"
"5746",5746,74.66,"NJ","M"
"5747",5747,74.67,"WI","M"
"5748",5747,74.67,"OH","M"
"5749",5747,74.67,"CA","M"
"5750",5750,74.73,"DE","M"
"5751",5750,74.73,"NY","M"
"5752",5752,74.74,"WA","M"
"5753",5752,74.74,"OH","M"
"5754",5752,74.74,"IN","M"
"5755",5752,74.74,"CO","M"
"5756",5756,74.75,"PA","M"
"5757",5756,74.75,"IN","M"
"5758",5758,74.77,"PA","M"
"5759",5759,74.81,"GA","M"
"5760",5760,74.82,"WI","M"
"5761",5760,74.82,"WI","M"
"5762",5762,74.83,"AZ","M"
"5763",5762,74.83,"AL","M"
"5764",5764,74.84,"TX","M"
"5765",5765,74.86,"CA","M"
"5766",5766,74.87,"FL","M"
"5767",5767,74.88,"SC","M"
"5768",5767,74.88,"IL","M"
"5769",5769,74.89,"OH","M"
"5770",5770,74.9,"CA","M"
"5771",5771,74.92,"IN","M"
"5772",5771,74.92,"OH","M"
"5773",5773,74.95,"NY","M"
"5774",5773,74.95,"CO","M"
"5775",5773,74.95,"NJ","M"
"5776",5776,74.96,"OH","M"
"5777",5777,74.97,"WA","M"
"5778",5777,74.97,"IL","M"
"5779",5779,74.99,"UT","M"
"5780",5779,74.99,"ID","M"
"5781",5779,74.99,"NJ","M"
"5782",5779,74.99,"NC","M"
"5783",5779,74.99,"CA","M"
"5784",5784,75,"OH","M"
"5785",5784,75,"OH","M"
"5786",5786,75.02,"AL","M"
"5787",5786,75.02,"ID","M"
"5788",5788,75.03,"PA","M"
"5789",5789,75.04,"PA","M"
"5790",5789,75.04,"NC","M"
"5791",5791,75.05,"CA","M"
"5792",5792,75.06,"MI","M"
"5793",5792,75.06,"IL","M"
"5794",5794,75.07,"IL","M"
"5795",5795,75.08,"MN","M"
"5796",5796,75.09,"IN","M"
"5797",5796,75.09,"MI","M"
"5798",5798,75.11,"AK","M"
"5799",5798,75.11,"VA","M"
"5800",5798,75.11,"OH","M"
"5801",5801,75.12,"CA","M"
"5802",5801,75.12,"AR","M"
"5803",5803,75.14,"CA","M"
"5804",5803,75.14,"MO","M"
"5805",5805,75.15,"OH","M"
"5806",5805,75.15,"FL","M"
"5807",5805,75.15,"WI","M"
"5808",5808,75.16,"VA","M"
"5809",5809,75.18,"WY","M"
"5810",5809,75.18,"NE","M"
"5811",5809,75.18,"CA","M"
"5812",5812,75.2,"ME","M"
"5813",5812,75.2,"CA","M"
"5814",5812,75.2,"PA","M"
"5815",5815,75.21,"FL","M"
"5816",5815,75.21,"GA","M"
"5817",5815,75.21,"NY","M"
"5818",5818,75.22,"PA","M"
"5819",5818,75.22,"OH","M"
"5820",5820,75.23,"AZ","M"
"5821",5821,75.24,"IL","M"
"5822",5821,75.24,"PA","M"
"5823",5823,75.25,"CT","M"
"5824",5823,75.25,"CA","M"
"5825",5825,75.26,"TX","M"
"5826",5826,75.27,"CA","M"
"5827",5826,75.27,"FL","M"
"5828",5828,75.28,"NY","M"
"5829",5829,75.29,"CA","M"
"5830",5829,75.29,"CA","M"
"5831",5829,75.29,"PA","M"
"5832",5832,75.3,"NE","M"
"5833",5833,75.31,"VA","M"
"5834",5833,75.31,"IN","M"
"5835",5835,75.32,"NY","M"
"5836",5836,75.33,"CT","M"
"5837",5837,75.35,"OH","M"
"5838",5837,75.35,"OH","M"
"5839",5839,75.37,"MD","M"
"5840",5840,75.38,"MD","M"
"5841",5841,75.42,"CO","M"
"5842",5841,75.42,"MI","M"
"5843",5843,75.43,"CA","M"
"5844",5843,75.43,"IL","M"
"5845",5845,75.45,"DE","M"
"5846",5845,75.45,"TX","M"
"5847",5845,75.45,"VA","M"
"5848",5848,75.47,"AL","M"
"5849",5849,75.48,"HI","M"
"5850",5850,75.5,"CT","M"
"5851",5851,75.51,"MI","M"
"5852",5851,75.51,"CA","M"
"5853",5853,75.54,"WA","M"
"5854",5854,75.55,"NJ","M"
"5855",5855,75.56,"CA","M"
"5856",5855,75.56,"PA","M"
"5857",5857,75.57,"CT","M"
"5858",5858,75.58,"WI","M"
"5859",5859,75.59,"VA","M"
"5860",5859,75.59,"WI","M"
"5861",5861,75.6,"FL","M"
"5862",5861,75.6,"TX","M"
"5863",5863,75.62,"CA","M"
"5864",5864,75.63,"UT","M"
"5865",5864,75.63,"NJ","M"
"5866",5864,75.63,"GA","M"
"5867",5867,75.64,"FL","M"
"5868",5868,75.66,"LA","M"
"5869",5869,75.67,"CA","M"
"5870",5870,75.68,"NY","M"
"5871",5870,75.68,"IN","M"
"5872",5872,75.7,"FL","M"
"5873",5873,75.71,"MO","M"
"5874",5873,75.71,"NJ","M"
"5875",5875,75.72,"NY","M"
"5876",5875,75.72,"GA","M"
"5877",5877,75.73,"MO","M"
"5878",5878,75.75,"NJ","M"
"5879",5879,75.77,"MA","M"
"5880",5879,75.77,"MA","M"
"5881",5881,75.78,"SA","M"
"5882",5882,75.79,"AK","M"
"5883",5883,75.8,"TN","M"
"5884",5883,75.8,"OH","M"
"5885",5885,75.82,"CA","M"
"5886",5885,75.82,"FL","M"
"5887",5887,75.83,"MO","M"
"5888",5888,75.84,"PA","M"
"5889",5888,75.84,"NC","M"
"5890",5890,75.85,"NE","M"
"5891",5890,75.85,"CA","M"
"5892",5890,75.85,"TX","M"
"5893",5890,75.85,"IL","M"
"5894",5894,75.86,"KY","M"
"5895",5895,75.87,"WI","M"
"5896",5895,75.87,"IL","M"
"5897",5897,75.89,"AL","M"
"5898",5898,75.9,"NY","M"
"5899",5898,75.9,"KS","M"
"5900",5898,75.9,"MO","M"
"5901",5901,75.91,"NJ","M"
"5902",5901,75.91,"CA","M"
"5903",5903,75.92,"OH","M"
"5904",5904,75.93,"WI","M"
"5905",5904,75.93,"CA","M"
"5906",5906,75.95,"MN","M"
"5907",5906,75.95,"CA","M"
"5908",5908,75.96,"CA","M"
"5909",5908,75.96,"IL","M"
"5910",5908,75.96,"CA","M"
"5911",5908,75.96,"NY","M"
"5912",5912,75.98,"NY","M"
"5913",5913,75.99,"OH","M"
"5914",5914,76,"PA","M"
"5915",5915,76.01,"AL","M"
"5916",5916,76.03,"MN","M"
"5917",5917,76.04,"TX","M"
"5918",5917,76.04,"NC","M"
"5919",5919,76.06,"IL","M"
"5920",5919,76.06,"TX","M"
"5921",5921,76.07,"OH","M"
"5922",5921,76.07,"CA","M"
"5923",5923,76.08,"WA","M"
"5924",5924,76.1,"UT","M"
"5925",5925,76.11,"MI","M"
"5926",5926,76.14,"NH","M"
"5927",5926,76.14,"GA","M"
"5928",5928,76.17,"OH","M"
"5929",5929,76.18,"DE","M"
"5930",5929,76.18,"AZ","M"
"5931",5931,76.2,"NC","M"
"5932",5932,76.21,"VA","M"
"5933",5932,76.21,"CO","M"
"5934",5934,76.22,"FL","M"
"5935",5935,76.23,"PA","M"
"5936",5936,76.24,"DE","M"
"5937",5937,76.25,"SC","M"
"5938",5938,76.26,"OH","M"
"5939",5938,76.26,"MI","M"
"5940",5940,76.3,"IN","M"
"5941",5941,76.31,"CA","M"
"5942",5942,76.33,"GA","M"
"5943",5943,76.35,"ME","M"
"5944",5943,76.35,"CA","M"
"5945",5945,76.36,"UT","M"
"5946",5945,76.36,"MI","M"
"5947",5947,76.37,"CA","M"
"5948",5947,76.37,"CA","M"
"5949",5949,76.38,"MD","M"
"5950",5950,76.39,"WA","M"
"5951",5950,76.39,"NC","M"
"5952",5952,76.4,"NC","M"
"5953",5953,76.41,"NM","M"
"5954",5953,76.41,"FL","M"
"5955",5955,76.44,"PA","M"
"5956",5955,76.44,"VA","M"
"5957",5957,76.45,"IN","M"
"5958",5957,76.45,"VA","M"
"5959",5957,76.45,"NY","M"
"5960",5960,76.49,"CA","M"
"5961",5960,76.49,"AZ","M"
"5962",5962,76.53,"CA","M"
"5963",5963,76.54,"WI","M"
"5964",5963,76.54,"AZ","M"
"5965",5965,76.55,"NC","M"
"5966",5966,76.58,"WA","M"
"5967",5966,76.58,"CA","M"
"5968",5968,76.59,"MI","M"
"5969",5969,76.6,"PA","M"
"5970",5970,76.61,"PA","M"
"5971",5970,76.61,"CA","M"
"5972",5972,76.62,"AZ","M"
"5973",5973,76.63,"VA","M"
"5974",5974,76.64,"IN","M"
"5975",5975,76.65,"OH","M"
"5976",5975,76.65,"AL","M"
"5977",5977,76.66,"IA","M"
"5978",5978,76.67,"VA","M"
"5979",5978,76.67,"NJ","M"
"5980",5978,76.67,"PA","M"
"5981",5978,76.67,"VA","M"
"5982",5982,76.68,"AZ","M"
"5983",5983,76.69,"CA","M"
"5984",5984,76.7,"WI","M"
"5985",5985,76.73,"FL","M"
"5986",5985,76.73,"ID","M"
"5987",5987,76.74,"CA","M"
"5988",5988,76.79,"CA","M"
"5989",5989,76.8,"IN","M"
"5990",5989,76.8,"IL","M"
"5991",5989,76.8,"CA","M"
"5992",5992,76.81,"CA","M"
"5993",5993,76.82,"NE","M"
"5994",5994,76.83,"WI","M"
"5995",5994,76.83,"CA","M"
"5996",5996,76.84,"OH","M"
"5997",5997,76.85,"NC","M"
"5998",5998,76.86,"VA","M"
"5999",5998,76.86,"MI","M"
"6000",6000,76.88,"PA","M"
"6001",6000,76.88,"OH","M"
"6002",6002,76.89,"IN","M"
"6003",6003,76.9,"IA","M"
"6004",6004,76.92,"KS","M"
"6005",6005,76.93,"PA","M"
"6006",6005,76.93,"WI","M"
"6007",6007,76.97,"CA","M"
"6008",6007,76.97,"CA","M"
"6009",6009,76.99,"CA","M"
"6010",6010,77,"PA","M"
"6011",6011,77.01,"IL","M"
"6012",6012,77.02,"MN","M"
"6013",6012,77.02,"PA","M"
"6014",6012,77.02,"NJ","M"
"6015",6015,77.04,"IL","M"
"6016",6015,77.04,"WA","M"
"6017",6015,77.04,"GA","M"
"6018",6018,77.05,"OH","M"
"6019",6019,77.06,"WI","M"
"6020",6020,77.08,"CA","M"
"6021",6021,77.11,"OH","M"
"6022",6021,77.11,"CA","M"
"6023",6021,77.11,"PA","M"
"6024",6024,77.12,"CA","M"
"6025",6025,77.15,"IA","M"
"6026",6026,77.16,"CA","M"
"6027",6027,77.17,"ID","M"
"6028",6028,77.18,"VA","M"
"6029",6029,77.2,"MO","M"
"6030",6029,77.2,"NC","M"
"6031",6031,77.22,"CT","M"
"6032",6031,77.22,"OH","M"
"6033",6033,77.23,"IN","M"
"6034",6033,77.23,"SC","M"
"6035",6033,77.23,"NY","M"
"6036",6036,77.24,"TX","M"
"6037",6036,77.24,"OH","M"
"6038",6036,77.24,"TX","M"
"6039",6039,77.25,"IL","M"
"6040",6040,77.26,"GA","M"
"6041",6041,77.27,"OH","M"
"6042",6042,77.29,"MA","M"
"6043",6043,77.31,"CO","M"
"6044",6044,77.32,"IA","M"
"6045",6045,77.33,"GA","M"
"6046",6045,77.33,"DE","M"
"6047",6047,77.34,"NC","M"
"6048",6047,77.34,"MI","M"
"6049",6049,77.36,"IN","M"
"6050",6050,77.39,"NC","M"
"6051",6050,77.39,"NJ","M"
"6052",6052,77.4,NA,"M"
"6053",6053,77.41,"GA","M"
"6054",6053,77.41,"NJ","M"
"6055",6055,77.42,"NE","M"
"6056",6056,77.43,"OH","M"
"6057",6056,77.43,"IN","M"
"6058",6058,77.46,"OH","M"
"6059",6058,77.46,"NJ","M"
"6060",6058,77.46,"CA","M"
"6061",6061,77.47,"NY","M"
"6062",6061,77.47,"CA","M"
"6063",6061,77.47,"CO","M"
"6064",6064,77.48,"PA","M"
"6065",6065,77.49,"MO","M"
"6066",6066,77.52,"PA","M"
"6067",6066,77.52,"MA","M"
"6068",6068,77.54,"VA","M"
"6069",6069,77.55,"TN","M"
"6070",6069,77.55,"IL","M"
"6071",6069,77.55,"NC","M"
"6072",6069,77.55,"MA","M"
"6073",6073,77.56,"NY","M"
"6074",6073,77.56,"IL","M"
"6075",6075,77.57,"SC","M"
"6076",6075,77.57,"NY","M"
"6077",6075,77.57,"CA","M"
"6078",6078,77.63,"TX","M"
"6079",6079,77.64,"PA","M"
"6080",6080,77.65,"OH","M"
"6081",6081,77.66,"MD","M"
"6082",6082,77.69,"IN","M"
"6083",6082,77.69,"CA","M"
"6084",6082,77.69,"MT","M"
"6085",6085,77.71,"NY","M"
"6086",6086,77.72,"NC","M"
"6087",6086,77.72,"CA","M"
"6088",6088,77.74,"CA","M"
"6089",6088,77.74,"OH","M"
"6090",6090,77.75,"PA","M"
"6091",6090,77.75,"OH","M"
"6092",6092,77.81,"SC","M"
"6093",6093,77.82,"NY","M"
"6094",6093,77.82,"HI","M"
"6095",6095,77.84,"NC","M"
"6096",6095,77.84,"CA","M"
"6097",6097,77.85,"MN","M"
"6098",6098,77.86,"MI","M"
"6099",6098,77.86,"OK","M"
"6100",6100,77.87,"PA","M"
"6101",6100,77.87,"VA","M"
"6102",6102,77.89,"GA","M"
"6103",6103,77.91,"SC","M"
"6104",6103,77.91,"PA","M"
"6105",6105,77.92,"WV","M"
"6106",6105,77.92,"NJ","M"
"6107",6107,77.94,"CA","M"
"6108",6107,77.94,"IA","M"
"6109",6109,77.96,"IA","M"
"6110",6110,77.97,"TX","M"
"6111",6110,77.97,"ND","M"
"6112",6112,77.99,"OH","M"
"6113",6113,78,"IN","M"
"6114",6114,78.01,"CA","M"
"6115",6115,78.02,"VA","M"
"6116",6115,78.02,"WV","M"
"6117",6115,78.02,"IN","M"
"6118",6118,78.04,"NY","M"
"6119",6119,78.07,"IL","M"
"6120",6119,78.07,"GA","M"
"6121",6119,78.07,"CA","M"
"6122",6122,78.09,"CA","M"
"6123",6123,78.1,"NY","M"
"6124",6124,78.11,"AL","M"
"6125",6124,78.11,"KS","M"
"6126",6126,78.12,"CA","M"
"6127",6126,78.12,"MO","M"
"6128",6128,78.16,"DE","M"
"6129",6129,78.17,"WI","M"
"6130",6130,78.19,"MA","M"
"6131",6131,78.2,"OH","M"
"6132",6131,78.2,"IN","M"
"6133",6133,78.21,"IN","M"
"6134",6134,78.23,"OH","M"
"6135",6135,78.24,"IN","M"
"6136",6135,78.24,"AZ","M"
"6137",6137,78.26,"MO","M"
"6138",6137,78.26,"TX","M"
"6139",6139,78.27,"FL","M"
"6140",6140,78.29,"NC","M"
"6141",6140,78.29,"MD","M"
"6142",6142,78.3,"CA","M"
"6143",6142,78.3,"MI","M"
"6144",6144,78.35,"AZ","M"
"6145",6145,78.38,"GA","M"
"6146",6146,78.39,"NH","M"
"6147",6146,78.39,"MS","M"
"6148",6146,78.39,"IN","M"
"6149",6149,78.4,"MD","M"
"6150",6149,78.4,"NJ","M"
"6151",6149,78.4,"CA","M"
"6152",6152,78.41,"UT","M"
"6153",6153,78.44,"MA","M"
"6154",6154,78.45,"NY","M"
"6155",6155,78.46,"PA","M"
"6156",6156,78.47,"CA","M"
"6157",6157,78.48,"NY","M"
"6158",6157,78.48,"WI","M"
"6159",6157,78.48,"FL","M"
"6160",6160,78.49,"KY","M"
"6161",6160,78.49,"NY","M"
"6162",6162,78.5,"CO","M"
"6163",6163,78.51,"OH","M"
"6164",6163,78.51,"MN","M"
"6165",6165,78.52,"OH","M"
"6166",6166,78.53,"CA","M"
"6167",6166,78.53,"CA","M"
"6168",6168,78.54,"NY","M"
"6169",6168,78.54,"CA","M"
"6170",6170,78.58,"WA","M"
"6171",6170,78.58,"IL","M"
"6172",6172,78.59,"MI","M"
"6173",6173,78.63,"OH","M"
"6174",6173,78.63,"PA","M"
"6175",6175,78.64,"WI","M"
"6176",6175,78.64,"MD","M"
"6177",6177,78.65,"WI","M"
"6178",6178,78.66,"GA","M"
"6179",6179,78.67,"LA","M"
"6180",6179,78.67,"CA","M"
"6181",6179,78.67,"CA","M"
"6182",6179,78.67,"IL","M"
"6183",6183,78.69,"MO","M"
"6184",6183,78.69,"ME","M"
"6185",6185,78.7,"FL","M"
"6186",6186,78.71,"NJ","M"
"6187",6187,78.72,"CO","M"
"6188",6187,78.72,"MN","M"
"6189",6189,78.73,"NY","M"
"6190",6190,78.75,"WI","M"
"6191",6191,78.77,"MO","M"
"6192",6192,78.78,"VA","M"
"6193",6192,78.78,"OH","M"
"6194",6192,78.78,"AZ","M"
"6195",6195,78.79,"IN","M"
"6196",6195,78.79,"NJ","M"
"6197",6197,78.81,"GA","M"
"6198",6198,78.83,"GA","M"
"6199",6199,78.84,"NC","M"
"6200",6199,78.84,"IN","M"
"6201",6199,78.84,"NC","M"
"6202",6202,78.86,"TX","M"
"6203",6202,78.86,"WI","M"
"6204",6204,78.88,"WA","M"
"6205",6204,78.88,"KS","M"
"6206",6206,78.89,"AZ","M"
"6207",6207,78.9,"ID","M"
"6208",6208,78.94,"KS","M"
"6209",6208,78.94,"CO","M"
"6210",6210,78.96,"NC","M"
"6211",6211,78.97,"GA","M"
"6212",6212,78.99,"PA","M"
"6213",6213,79.05,"NC","M"
"6214",6214,79.07,"PA","M"
"6215",6215,79.08,"AZ","M"
"6216",6215,79.08,"NY","M"
"6217",6217,79.09,"AZ","M"
"6218",6217,79.09,"CT","M"
"6219",6219,79.1,"IN","M"
"6220",6219,79.1,"NY","M"
"6221",6221,79.12,"NC","M"
"6222",6221,79.12,"UT","M"
"6223",6223,79.13,"TX","M"
"6224",6224,79.14,"MI","M"
"6225",6224,79.14,"MO","M"
"6226",6226,79.15,"CA","M"
"6227",6227,79.16,"GA","M"
"6228",6228,79.17,"IL","M"
"6229",6229,79.2,"CA","M"
"6230",6230,79.22,"NY","M"
"6231",6230,79.22,"PA","M"
"6232",6232,79.23,"IL","M"
"6233",6233,79.25,"IN","M"
"6234",6234,79.26,"MO","M"
"6235",6234,79.26,"OH","M"
"6236",6234,79.26,"CA","M"
"6237",6237,79.27,"OH","M"
"6238",6238,79.3,"OH","M"
"6239",6239,79.32,"VA","M"
"6240",6240,79.33,"OK","M"
"6241",6241,79.35,"FL","M"
"6242",6242,79.38,"CA","M"
"6243",6243,79.39,"SC","M"
"6244",6244,79.4,"CA","M"
"6245",6244,79.4,"NY","M"
"6246",6246,79.42,"OH","M"
"6247",6246,79.42,"IN","M"
"6248",6248,79.43,"NY","M"
"6249",6248,79.43,"TX","M"
"6250",6248,79.43,"CA","M"
"6251",6251,79.44,"OH","M"
"6252",6251,79.44,"AZ","M"
"6253",6251,79.44,"VA","M"
"6254",6254,79.45,"CA","M"
"6255",6255,79.47,"CA","M"
"6256",6256,79.48,"CA","M"
"6257",6256,79.48,"IL","M"
"6258",6258,79.49,"KS","M"
"6259",6259,79.5,"TX","M"
"6260",6260,79.51,"OH","M"
"6261",6260,79.51,"MI","M"
"6262",6262,79.52,"CT","M"
"6263",6262,79.52,"IN","M"
"6264",6264,79.53,"TN","M"
"6265",6264,79.53,"GA","M"
"6266",6266,79.54,"NY","M"
"6267",6266,79.54,"CA","M"
"6268",6268,79.56,"SC","M"
"6269",6268,79.56,"GA","M"
"6270",6270,79.57,"OH","M"
"6271",6270,79.57,"VA","M"
"6272",6270,79.57,"NY","M"
"6273",6270,79.57,"VA","M"
"6274",6274,79.6,"UT","M"
"6275",6275,79.61,"KY","M"
"6276",6276,79.63,"CT","M"
"6277",6277,79.64,"CO","M"
"6278",6277,79.64,"TX","M"
"6279",6277,79.64,"NY","M"
"6280",6280,79.65,"TX","M"
"6281",6281,79.66,"MA","M"
"6282",6282,79.67,"FL","M"
"6283",6282,79.67,"OR","M"
"6284",6284,79.69,"TN","M"
"6285",6285,79.71,"PA","M"
"6286",6285,79.71,"MD","M"
"6287",6287,79.73,"AZ","M"
"6288",6288,79.74,"MI","M"
"6289",6288,79.74,"PA","M"
"6290",6290,79.75,"GA","M"
"6291",6290,79.75,"AL","M"
"6292",6292,79.77,"IL","M"
"6293",6292,79.77,"GA","M"
"6294",6294,79.78,"WI","M"
"6295",6294,79.78,"CT","M"
"6296",6296,79.8,"IL","M"
"6297",6296,79.8,"VA","M"
"6298",6298,79.81,"NJ","M"
"6299",6299,79.83,"NC","M"
"6300",6300,79.84,"CA","M"
"6301",6301,79.85,"CA","M"
"6302",6301,79.85,"FL","M"
"6303",6303,79.87,"NC","M"
"6304",6303,79.87,"AZ","M"
"6305",6305,79.88,"NC","M"
"6306",6305,79.88,"MD","M"
"6307",6305,79.88,"CA","M"
"6308",6308,79.89,"FL","M"
"6309",6308,79.89,"CA","M"
"6310",6310,79.9,"IN","M"
"6311",6310,79.9,"OH","M"
"6312",6312,79.91,"KS","M"
"6313",6312,79.91,"NC","M"
"6314",6314,79.92,"CA","M"
"6315",6315,79.93,"IA","M"
"6316",6316,79.94,"TX","M"
"6317",6316,79.94,"CO","M"
"6318",6318,79.96,"MN","M"
"6319",6319,79.97,"OH","M"
"6320",6319,79.97,"ME","M"
"6321",6321,79.98,"NY","M"
"6322",6321,79.98,"NC","M"
"6323",6323,80,"IN","M"
"6324",6323,80,"IN","M"
"6325",6325,80.02,"IL","M"
"6326",6326,80.03,"IL","M"
"6327",6326,80.03,"MO","M"
"6328",6328,80.07,"OH","M"
"6329",6329,80.09,"ND","M"
"6330",6329,80.09,"PA","M"
"6331",6331,80.1,"CA","M"
"6332",6332,80.12,"MA","M"
"6333",6332,80.12,"NE","M"
"6334",6334,80.13,"NC","M"
"6335",6335,80.14,"MS","M"
"6336",6336,80.15,"AR","M"
"6337",6336,80.15,"NJ","M"
"6338",6338,80.16,"VA","M"
"6339",6339,80.19,"NE","M"
"6340",6339,80.19,"OH","M"
"6341",6341,80.22,"VA","M"
"6342",6342,80.23,"NC","M"
"6343",6343,80.26,"MD","M"
"6344",6344,80.28,"FL","M"
"6345",6344,80.28,"CA","M"
"6346",6346,80.29,"AR","M"
"6347",6347,80.3,"IA","M"
"6348",6348,80.31,"PA","M"
"6349",6348,80.31,"MI","M"
"6350",6350,80.32,"VA","M"
"6351",6350,80.32,"WA","M"
"6352",6352,80.33,"OH","M"
"6353",6352,80.33,"GA","M"
"6354",6354,80.35,"VA","M"
"6355",6354,80.35,"NJ","M"
"6356",6356,80.36,"CT","M"
"6357",6356,80.36,"RI","M"
"6358",6356,80.36,"CA","M"
"6359",6356,80.36,"IN","M"
"6360",6360,80.37,"LA","M"
"6361",6361,80.38,"GA","M"
"6362",6362,80.39,"AZ","M"
"6363",6363,80.4,"SC","M"
"6364",6364,80.41,"CA","M"
"6365",6364,80.41,"VA","M"
"6366",6366,80.42,"MI","M"
"6367",6367,80.43,"DE","M"
"6368",6367,80.43,"MT","M"
"6369",6369,80.44,"WA","M"
"6370",6369,80.44,"TN","M"
"6371",6371,80.45,"MA","M"
"6372",6372,80.47,"NJ","M"
"6373",6372,80.47,"OH","M"
"6374",6374,80.52,"VA","M"
"6375",6375,80.53,"TX","M"
"6376",6375,80.53,"CA","M"
"6377",6377,80.54,"IL","M"
"6378",6377,80.54,"KS","M"
"6379",6379,80.56,"GA","M"
"6380",6380,80.57,"TN","M"
"6381",6380,80.57,"MA","M"
"6382",6382,80.6,"SC","M"
"6383",6382,80.6,"AK","M"
"6384",6382,80.6,"CA","M"
"6385",6385,80.61,"CA","M"
"6386",6386,80.62,"IA","M"
"6387",6386,80.62,"NV","M"
"6388",6388,80.63,"SC","M"
"6389",6389,80.64,"NJ","M"
"6390",6390,80.65,"IL","M"
"6391",6391,80.66,"MI","M"
"6392",6392,80.68,"LA","M"
"6393",6392,80.68,"VA","M"
"6394",6394,80.7,"AZ","M"
"6395",6394,80.7,"UT","M"
"6396",6394,80.7,"OH","M"
"6397",6397,80.71,"MO","M"
"6398",6398,80.72,"UT","M"
"6399",6399,80.74,"NC","M"
"6400",6400,80.75,"VA","M"
"6401",6401,80.76,"FL","M"
"6402",6401,80.76,"NY","M"
"6403",6401,80.76,"NV","M"
"6404",6401,80.76,"VA","M"
"6405",6405,80.79,"MD","M"
"6406",6405,80.79,"MA","M"
"6407",6407,80.8,"FL","M"
"6408",6407,80.8,"NE","M"
"6409",6409,80.81,"NC","M"
"6410",6409,80.81,"MA","M"
"6411",6411,80.82,"OH","M"
"6412",6411,80.82,"FL","M"
"6413",6413,80.84,"LA","M"
"6414",6413,80.84,"IA","M"
"6415",6415,80.85,"NY","M"
"6416",6415,80.85,"CA","M"
"6417",6415,80.85,"OH","M"
"6418",6415,80.85,"IL","M"
"6419",6419,80.86,"CA","M"
"6420",6419,80.86,"CA","M"
"6421",6419,80.86,"RI","M"
"6422",6422,80.87,"CA","M"
"6423",6422,80.87,"SC","M"
"6424",6424,80.88,"OH","M"
"6425",6424,80.88,"AZ","M"
"6426",6424,80.88,"NJ","M"
"6427",6424,80.88,"LA","M"
"6428",6428,80.89,"TX","M"
"6429",6428,80.89,"MA","M"
"6430",6428,80.89,"DC","M"
"6431",6428,80.89,"IN","M"
"6432",6432,80.9,"TX","M"
"6433",6432,80.9,"PA","M"
"6434",6432,80.9,"CA","M"
"6435",6435,80.92,"IL","M"
"6436",6435,80.92,"KS","M"
"6437",6435,80.92,"FL","M"
"6438",6438,80.93,"OH","M"
"6439",6438,80.93,"CA","M"
"6440",6440,80.95,"WA","M"
"6441",6440,80.95,"NC","M"
"6442",6442,81,"SC","M"
"6443",6443,81.02,"IA","M"
"6444",6444,81.03,"IL","M"
"6445",6444,81.03,"MA","M"
"6446",6444,81.03,"IN","M"
"6447",6447,81.04,"OH","M"
"6448",6447,81.04,"WI","M"
"6449",6447,81.04,"CA","M"
"6450",6450,81.05,"NC","M"
"6451",6450,81.05,"PA","M"
"6452",6452,81.06,"VA","M"
"6453",6452,81.06,"CA","M"
"6454",6454,81.08,"CA","M"
"6455",6455,81.09,"MO","M"
"6456",6456,81.11,"OH","M"
"6457",6456,81.11,"OH","M"
"6458",6458,81.14,"CT","M"
"6459",6459,81.15,"FL","M"
"6460",6460,81.17,"WA","M"
"6461",6460,81.17,"DE","M"
"6462",6460,81.17,"IL","M"
"6463",6463,81.18,"NJ","M"
"6464",6463,81.18,"CT","M"
"6465",6463,81.18,"MI","M"
"6466",6466,81.19,"IL","M"
"6467",6466,81.19,"CO","M"
"6468",6468,81.2,"NV","M"
"6469",6469,81.21,"FL","M"
"6470",6470,81.23,"CA","M"
"6471",6470,81.23,"VA","M"
"6472",6472,81.24,"PA","M"
"6473",6472,81.24,"CA","M"
"6474",6474,81.25,"NC","M"
"6475",6475,81.26,"PA","M"
"6476",6476,81.27,"CA","M"
"6477",6477,81.29,"TX","M"
