"","ranking","power_index","state","sex"
"25304",8549,100,"NY","F"
"25305",8549,100,"IL","F"
"25306",8549,100,"SA","F"
"25307",8549,100,"SA","F"
"25308",8549,100,"SA","F"
"25309",8549,100,"WI","F"
"25310",8549,100,"MT","F"
"25311",8549,100,"OH","F"
"25312",8549,100,"NC","F"
"25313",8549,100,"NC","F"
"25314",8549,100,"NC","F"
"25315",8549,100,"NC","F"
"25316",8549,100,"NC","F"
"25317",8549,100,"CA","F"
"25318",8549,100,"NH","F"
"25319",8549,100,"OH","F"
"25320",8549,100,"NJ","F"
"25321",8549,100,"SA","F"
"25322",8549,100,"PA","F"
"25323",8549,100,"NC","F"
"25324",8549,100,"MA","F"
"25325",8549,100,"MA","F"
"25326",8549,100,"MA","F"
"25327",8549,100,"MA","F"
"25328",8549,100,"MA","F"
"25329",8549,100,"MA","F"
"25330",8549,100,"MA","F"
"25331",8549,100,"MA","F"
"25332",8549,100,"MA","F"
"25333",8549,100,"NC","F"
"25334",8549,100,"WA","F"
"25335",8549,100,"WA","F"
"25336",8549,100,"WA","F"
"25337",8549,100,"NC","F"
"25338",8549,100,"NC","F"
"25339",8549,100,"NC","F"
"25340",8549,100,"NC","F"
"25341",8549,100,"NC","F"
"25342",8549,100,"NC","F"
"25343",8549,100,"NC","F"
"25344",8549,100,"NC","F"
"25345",8549,100,"NC","F"
"25346",8549,100,"NC","F"
"25347",8549,100,"SA","F"
"25348",8549,100,"NC","F"
"25349",8549,100,"NC","F"
"25350",8549,100,"NC","F"
"25351",8549,100,"NC","F"
"25352",8549,100,"NC","F"
"25353",8549,100,"NC","F"
"25354",8549,100,"NC","F"
"25355",8549,100,"NC","F"
"25356",8549,100,"WV","F"
"25357",8549,100,"SA","F"
"25358",8549,100,"SA","F"
"25359",8549,100,"NC","F"
"25360",8549,100,"NC","F"
"25361",8549,100,"AR","F"
"25362",8549,100,"NC","F"
"25363",8549,100,"NC","F"
"25364",8549,100,"NC","F"
"25365",8549,100,"NC","F"
"25366",8549,100,"NC","F"
"25367",8549,100,"NC","F"
"25368",8549,100,"IN","F"
"25369",8549,100,"MN","F"
"25370",8549,100,"MN","F"
"25371",8549,100,"MN","F"
"25372",8549,100,"MN","F"
"25373",8549,100,"MN","F"
"25374",8549,100,"MN","F"
"25375",8549,100,"MN","F"
"25376",8549,100,"MN","F"
"25377",8549,100,"MN","F"
"25378",8549,100,"MN","F"
"25379",8549,100,"NJ","F"
"25380",8549,100,"CA","F"
"25381",8549,100,"NC","F"
"25382",8549,100,"NC","F"
"25383",8549,100,"NC","F"
"25384",8549,100,"NC","F"
"25385",8549,100,"NC","F"
"25386",8549,100,"NC","F"
"25387",8549,100,"NC","F"
"25388",8549,100,"NC","F"
"25389",8549,100,"NC","F"
"25390",8549,100,"NC","F"
"25391",8549,100,"NC","F"
"25392",8549,100,"NC","F"
"25393",8549,100,"NC","F"
"25394",8549,100,"NC","F"
"25395",8549,100,"VA","F"
"25396",8549,100,"IN","F"
"25397",8549,100,"IN","F"
"25398",8549,100,"GA","F"
"25399",8549,100,"OH","F"
"25400",8549,100,"OH","F"
"25401",8549,100,"VA","F"
"25402",8549,100,"SA","F"
"25403",8549,100,"NC","F"
"25404",8549,100,"NC","F"
"25405",8549,100,"NC","F"
"25406",8549,100,"NC","F"
"25407",8549,100,"NC","F"
"25408",8549,100,"NC","F"
"25409",8549,100,"SC","F"
"25410",8549,100,"NC","F"
"25411",8549,100,"NC","F"
"25412",8549,100,"NC","F"
"25413",8549,100,"NC","F"
"25414",8549,100,"NC","F"
"25415",8549,100,"NC","F"
"25416",8549,100,"NC","F"
"25417",8549,100,"NC","F"
"25418",8549,100,"NC","F"
"25419",8549,100,"NC","F"
"25420",8549,100,"NC","F"
"25421",8549,100,"UT","F"
"25422",8549,100,"UT","F"
"25423",8549,100,"UT","F"
"25424",8549,100,"UT","F"
"25425",8549,100,"UT","F"
"25426",8549,100,"UT","F"
"25427",8549,100,"WA","F"
"25428",8549,100,"WA","F"
"25429",8549,100,"WA","F"
"25430",8549,100,"WA","F"
"25431",8549,100,"WA","F"
"25432",8549,100,"WA","F"
"25433",8549,100,"WA","F"
"25434",8549,100,"WA","F"
"25435",8549,100,"WA","F"
"25436",8549,100,"WA","F"
"25437",8549,100,"WA","F"
"25438",8549,100,"WA","F"
"25439",8549,100,"WA","F"
"25440",8549,100,"WA","F"
"25441",8549,100,"WA","F"
"25442",8549,100,"WA","F"
"25443",8549,100,"WA","F"
"25444",8549,100,"WA","F"
"25445",8549,100,"WA","F"
"25446",8549,100,"WA","F"
"25447",8549,100,"WA","F"
"25448",8549,100,"WA","F"
"25449",8549,100,"WA","F"
"25450",8549,100,"WA","F"
"25451",8549,100,"WA","F"
"25452",8549,100,"WA","F"
"25453",8549,100,"WA","F"
"25454",8549,100,"WA","F"
"25455",8549,100,"NC","F"
"25456",8549,100,"NC","F"
"25457",8549,100,"CT","F"
"25458",8549,100,"CT","F"
"25459",8549,100,"WA","F"
"25460",8549,100,"WA","F"
"25461",8549,100,"WA","F"
"25462",8549,100,"WA","F"
"25463",8549,100,"WA","F"
"25464",8549,100,"WA","F"
"25465",8549,100,"WA","F"
"25466",8549,100,"WA","F"
"25467",8549,100,"WA","F"
"25468",8549,100,"NC","F"
"25469",8549,100,"NC","F"
"25470",8549,100,"GA","F"
"25471",8549,100,"GA","F"
"25472",8549,100,"NC","F"
"25473",8549,100,"NC","F"
"25474",8549,100,"TX","F"
"25475",8549,100,"WV","F"
"25476",8549,100,"PA","F"
"25477",8549,100,"NC","F"
"25478",8549,100,"NC","F"
"25479",8549,100,"NC","F"
"25480",8549,100,"NC","F"
"25481",8549,100,"NC","F"
"25482",8549,100,"NC","F"
"25483",8549,100,"GA","F"
"25484",8549,100,"TN","F"
"25485",8549,100,"GA","F"
"25486",8549,100,"WV","F"
"25487",8549,100,"WV","F"
"25488",8549,100,"NC","F"
"25489",8549,100,"NC","F"
"25490",8549,100,"NC","F"
"25491",8549,100,"NC","F"
"25492",8549,100,"SA","F"
"25493",8549,100,"AL","F"
"25494",8549,100,"AL","F"
"25495",8549,100,"AL","F"
"25496",8549,100,"AL","F"
"25497",8549,100,"AL","F"
"25498",8549,100,"AL","F"
"25499",8549,100,"AL","F"
"25500",8549,100,"AL","F"
"25501",8549,100,"AL","F"
"25502",8549,100,"AL","F"
"25503",8549,100,"AL","F"
"25504",8549,100,"GA","F"
"25505",8549,100,"SA","F"
"25506",8549,100,"NC","F"
"25507",8549,100,"NC","F"
"25508",8549,100,"SA","F"
"25509",8549,100,"SA","F"
"25510",8549,100,"NC","F"
"25511",8549,100,"NC","F"
"25512",8549,100,"NC","F"
"25513",8549,100,"NC","F"
"25514",8549,100,"NC","F"
"25515",8549,100,"NC","F"
"25516",8549,100,"NC","F"
"25517",8549,100,"NC","F"
"25518",8549,100,"SA","F"
"25519",8549,100,"SA","F"
"25520",8549,100,"SA","F"
"25521",8549,100,"MN","F"
"25522",8549,100,"CT","F"
"25523",8549,100,"NC","F"
"25524",8549,100,"NC","F"
"25525",8549,100,"WV","F"
"25526",8549,100,"NC","F"
"25527",8549,100,"NC","F"
"25528",8549,100,"NC","F"
"25529",8549,100,"NC","F"
"25530",8549,100,"NC","F"
"25531",8549,100,"NC","F"
"25532",8549,100,"NC","F"
"25533",8549,100,"NC","F"
"25534",8549,100,"NC","F"
"25535",8549,100,"SA","F"
"25536",8549,100,"LA","F"
"25537",8549,100,"LA","F"
"25538",8549,100,"LA","F"
"25539",8549,100,"NC","F"
"25540",8549,100,"NC","F"
"25541",8549,100,"NH","F"
"25542",8549,100,"NH","F"
"25543",8549,100,"NH","F"
"25544",8549,100,"NH","F"
"25545",8549,100,"NH","F"
"25546",8549,100,"NH","F"
"25547",8549,100,"NH","F"
"25548",8549,100,"NH","F"
"25549",8549,100,"NH","F"
"25550",8549,100,"NH","F"
"25551",8549,100,"SA","F"
"25552",8549,100,"CO","F"
"25553",8549,100,"CO","F"
"25554",8549,100,"CO","F"
"25555",8549,100,"SA","F"
"25556",8549,100,"SA","F"
"25557",8549,100,"SA","F"
"25558",8549,100,"CO","F"
"25559",8549,100,"NY","F"
"25560",8549,100,"OH","F"
"25561",8549,100,"SA","F"
"25562",8549,100,"SA","F"
"25563",8549,100,"WV","F"
"25564",8549,100,"IN","F"
"25565",8549,100,"IN","F"
"25566",8549,100,"IN","F"
"25567",8549,100,"IN","F"
"25568",8549,100,"IN","F"
"25569",8549,100,"IN","F"
"25570",8549,100,"IN","F"
"25571",8549,100,"IN","F"
"25572",8549,100,"IN","F"
"25573",8549,100,"IN","F"
"25574",8549,100,"IN","F"
"25575",8549,100,"IN","F"
"25576",8549,100,"IN","F"
"25577",8549,100,"IN","F"
"25578",8549,100,"IN","F"
"25579",8549,100,"IN","F"
"25580",8549,100,"IN","F"
"25581",8549,100,"SA","F"
"25582",8549,100,"SA","F"
"25583",8549,100,"NH","F"
"25584",8549,100,"NH","F"
"25585",8549,100,"NC","F"
"25586",8549,100,"SA","F"
"25587",8549,100,"SA","F"
"25588",8549,100,"SA","F"
"25589",8549,100,"SA","F"
"25590",8549,100,"MI","F"
"25591",8549,100,"SA","F"
"25592",8549,100,"SA","F"
"25593",8549,100,"SA","F"
"25594",8549,100,"IN","F"
"25595",8549,100,"IN","F"
"25596",8549,100,"IN","F"
"25597",8549,100,"NC","F"
"25598",8549,100,"NC","F"
"25599",8549,100,"NC","F"
"25600",8549,100,"IN","F"
"25601",8549,100,"IN","F"
"25602",8549,100,"IN","F"
"25603",8549,100,"IN","F"
"25604",8549,100,"VA","F"
"25605",8549,100,"OH","F"
"25606",8549,100,"OH","F"
"25607",8549,100,"NC","F"
"25608",8549,100,"SA","F"
"25609",8549,100,"SA","F"
"25610",8549,100,"SA","F"
"25611",8549,100,"NC","F"
"25612",8549,100,"NC","F"
"25613",8549,100,"OH","F"
"25614",8549,100,"OH","F"
"25615",8549,100,"OH","F"
"25616",8549,100,"OH","F"
"25617",8549,100,"CT","F"
"25618",8549,100,"CT","F"
"25619",8549,100,"CT","F"
"25620",8549,100,"CT","F"
"25621",8549,100,"CT","F"
"25622",8549,100,"CT","F"
"25623",8549,100,"CT","F"
"25624",8549,100,"CT","F"
"25625",8549,100,"CT","F"
"25626",8549,100,"CT","F"
"25627",8549,100,"CT","F"
"25628",8549,100,"CT","F"
"25629",8549,100,"CT","F"
"25630",8549,100,"CT","F"
"25631",8549,100,"CT","F"
"25632",8549,100,"CT","F"
"25633",8549,100,"CT","F"
"25634",8549,100,"CT","F"
"25635",8549,100,"CT","F"
"25636",8549,100,"CT","F"
"25637",8549,100,"NC","F"
"25638",8549,100,"GA","F"
"25639",8549,100,"VA","F"
"25640",8549,100,"MN","F"
"25641",8549,100,"MN","F"
"25642",8549,100,"MN","F"
"25643",8549,100,"SA","F"
"25644",8549,100,"NC","F"
"25645",8549,100,"NC","F"
"25646",8549,100,"VA","F"
"25647",8549,100,"VA","F"
"25648",8549,100,"IN","F"
"25649",8549,100,"IN","F"
"25650",8549,100,"IN","F"
"25651",8549,100,"IN","F"
"25652",8549,100,"IN","F"
"25653",8549,100,"CT","F"
"25654",8549,100,"CT","F"
"25655",8549,100,"CT","F"
"25656",8549,100,"CT","F"
"25657",8549,100,"CT","F"
"25658",8549,100,"OK","F"
"25659",8549,100,"OK","F"
"25660",8549,100,"OK","F"
"25661",8549,100,"OK","F"
"25662",8549,100,"OK","F"
"25663",8549,100,"OK","F"
"25664",8549,100,"CT","F"
"25665",8549,100,"CT","F"
"25666",8549,100,"CT","F"
"25667",8549,100,"CT","F"
"25668",8549,100,"CT","F"
"25669",8549,100,"CT","F"
"25670",8549,100,"SA","F"
"25671",8549,100,"MO","F"
"25672",8549,100,"MO","F"
"25673",8549,100,"MN","F"
"25674",8549,100,"MN","F"
"25675",8549,100,"MN","F"
"25676",8549,100,"SA","F"
"25677",8549,100,"SA","F"
"25678",8549,100,"CO","F"
"25679",8549,100,"CO","F"
"25680",8549,100,"OH","F"
"25681",8549,100,"OH","F"
"25682",8549,100,"OH","F"
"25683",8549,100,"OH","F"
"25684",8549,100,"AL","F"
"25685",8549,100,"AL","F"
"25686",8549,100,"AL","F"
"25687",8549,100,"VA","F"
"25688",8549,100,"SA","F"
"25689",8549,100,"OH","F"
"25690",8549,100,"OH","F"
"25691",8549,100,"OH","F"
"25692",8549,100,"NC","F"
"25693",8549,100,"NC","F"
"25694",8549,100,"NC","F"
"25695",8549,100,"NC","F"
"25696",8549,100,"NC","F"
"25697",8549,100,"AL","F"
"25698",8549,100,"AL","F"
"25699",8549,100,"AL","F"
"25700",8549,100,"AL","F"
"25701",8549,100,"DC","F"
"25702",8549,100,"VA","F"
"25703",8549,100,"GA","F"
"25704",8549,100,"GA","F"
"25705",8549,100,"MN","F"
"25706",8549,100,"NC","F"
"25707",8549,100,"NC","F"
"25708",8549,100,"SA","F"
"25709",8549,100,"SA","F"
"25710",8549,100,"SA","F"
"25711",8549,100,"SA","F"
"25712",8549,100,"WV","F"
"25713",8549,100,"WV","F"
"25714",8549,100,"WV","F"
"25715",8549,100,"TN","F"
"25716",8549,100,"NC","F"
"25717",8549,100,"MD","F"
"25718",8549,100,"GA","F"
"25719",8549,100,"GA","F"
"25720",8549,100,"VA","F"
"25721",8549,100,"IN","F"
"25722",8549,100,"NC","F"
"25723",8549,100,"NC","F"
"25724",8549,100,"NC","F"
"25725",8549,100,"IN","F"
"25726",8549,100,"CO","F"
"25727",8549,100,"RI","F"
"25728",8549,100,"SA","F"
"25729",8549,100,"OH","F"
"25730",8549,100,"NC","F"
"25731",8549,100,"NY","F"
"25732",8549,100,"NY","F"
"25733",8549,100,"NY","F"
"25734",8549,100,"NY","F"
"25735",8549,100,"NY","F"
"25736",8549,100,"OH","F"
"25737",8549,100,"OH","F"
"25738",8549,100,"IN","F"
"25739",8549,100,"IN","F"
"25740",8549,100,"IN","F"
"25741",8549,100,"IN","F"
"25742",8549,100,"IN","F"
"25743",8549,100,"IN","F"
"25744",8549,100,"OH","F"
"25745",8549,100,"OH","F"
"25746",8549,100,"OH","F"
"25747",8549,100,"NE","F"
"25748",8549,100,"NE","F"
"25749",8549,100,"NE","F"
"25750",8549,100,"NE","F"
"25751",8549,100,"NE","F"
"25752",8549,100,"VA","F"
"25753",8549,100,"VA","F"
"25754",8549,100,"PA","F"
"25755",8549,100,"NM","F"
"25756",8549,100,"OH","F"
"25757",8549,100,"OH","F"
"25758",8549,100,"OH","F"
"25759",8549,100,"OH","F"
"25760",8549,100,"OH","F"
"25761",8549,100,"OH","F"
"25762",8549,100,"OH","F"
"25763",8549,100,"OH","F"
"25764",8549,100,"NC","F"
"25765",8549,100,"NC","F"
"25766",8549,100,"NC","F"
"25767",8549,100,"NC","F"
"25768",8549,100,"NC","F"
"25769",8549,100,"NC","F"
"25770",8549,100,"OH","F"
"25771",8549,100,"OH","F"
"25772",8549,100,"OH","F"
"25773",8549,100,"OH","F"
"25774",8549,100,"OH","F"
"25775",8549,100,"NC","F"
"25776",8549,100,"NC","F"
"25777",8549,100,"NC","F"
"25778",8549,100,"NH","F"
"25779",8549,100,"SA","F"
"25780",8549,100,"OH","F"
"25781",8549,100,"OH","F"
"25782",8549,100,"OH","F"
"25783",8549,100,"OH","F"
"25784",8549,100,"OH","F"
"25785",8549,100,"NH","F"
"25786",8549,100,"VA","F"
"25787",8549,100,"VA","F"
"25788",8549,100,"VA","F"
"25789",8549,100,"VA","F"
"25790",8549,100,"VA","F"
"25791",8549,100,"TN","F"
"25792",8549,100,"VA","F"
"25793",8549,100,"VA","F"
"25794",8549,100,"VA","F"
"25795",8549,100,"VA","F"
"25796",8549,100,"VA","F"
"25797",8549,100,"VA","F"
"25798",8549,100,"WV","F"
"25799",8549,100,"WV","F"
"25800",8549,100,"WV","F"
"25801",8549,100,"SA","F"
"25802",8549,100,"MO","F"
"25803",8549,100,"IN","F"
"25804",8549,100,"IN","F"
"25805",8549,100,"SA","F"
"25806",8549,100,"MO","F"
"25807",8549,100,"MO","F"
"25808",8549,100,"MO","F"
"25809",8549,100,"MO","F"
"25810",8549,100,"MO","F"
"25811",8549,100,"MO","F"
"25812",8549,100,"MO","F"
"25813",8549,100,"MO","F"
"25814",8549,100,"MO","F"
"25815",8549,100,"MO","F"
"25816",8549,100,"MO","F"
"25817",8549,100,"MO","F"
"25818",8549,100,"NC","F"
"25819",8549,100,"NC","F"
"25820",8549,100,"PA","F"
"25821",8549,100,"PA","F"
"25822",8549,100,"TX","F"
"25823",8549,100,"CT","F"
"25824",8549,100,"CT","F"
"25825",8549,100,"CT","F"
"25826",8549,100,"CT","F"
"25827",8549,100,"CT","F"
"25828",8549,100,"CT","F"
"25829",8549,100,"MA","F"
"25830",8549,100,"VA","F"
"25831",8549,100,"VA","F"
"25832",8549,100,"VA","F"
"25833",8549,100,"GA","F"
"25834",8549,100,"OH","F"
"25835",8549,100,"OH","F"
"25836",8549,100,"OH","F"
"25837",8549,100,"OH","F"
"25838",8549,100,"OH","F"
"25839",8549,100,"NM","F"
"25840",8549,100,"NM","F"
"25841",8549,100,"NM","F"
"25842",8549,100,"NM","F"
"25843",8549,100,"AR","F"
"25844",8549,100,"AR","F"
"25845",8549,100,"MO","F"
"25846",8549,100,"MO","F"
"25847",8549,100,"MO","F"
"25848",8549,100,"MO","F"
"25849",8549,100,"MO","F"
"25850",8549,100,"MO","F"
"25851",8549,100,"MO","F"
"25852",8549,100,"MO","F"
"25853",8549,100,"VA","F"
"25854",8549,100,"UT","F"
"25855",8549,100,"UT","F"
"25856",8549,100,"UT","F"
"25857",8549,100,"TX","F"
"25858",8549,100,"MO","F"
"25859",8549,100,"DE","F"
"25860",8549,100,"OH","F"
"25861",8549,100,"OH","F"
"25862",8549,100,"OH","F"
"25863",8549,100,"NC","F"
"25864",8549,100,"NC","F"
"25865",8549,100,"NC","F"
"25866",8549,100,"IN","F"
"25867",8549,100,"IN","F"
"25868",8549,100,"NH","F"
"25869",8549,100,"CO","F"
"25870",8549,100,"CO","F"
"25871",8549,100,"OH","F"
"25872",8549,100,"PA","F"
"25873",8549,100,"VA","F"
"25874",8549,100,"OK","F"
"25875",8549,100,"OK","F"
"25876",8549,100,"MO","F"
"25877",8549,100,"MO","F"
"25878",8549,100,"NC","F"
"25879",8549,100,"NC","F"
"25880",8549,100,"VA","F"
"25881",8549,100,"SA","F"
"25882",8549,100,"SA","F"
"25883",8549,100,"NC","F"
"25884",8549,100,"SA","F"
"25885",8549,100,"SA","F"
"25886",8549,100,"PA","F"
"25887",8549,100,"PA","F"
"25888",8549,100,"PA","F"
"25889",8549,100,"PA","F"
"25890",8549,100,"VA","F"
"25891",8549,100,"VA","F"
"25892",8549,100,"VA","F"
"25893",8549,100,"VA","F"
"25894",8549,100,"VA","F"
"25895",8549,100,"VA","F"
"25896",8549,100,"MA","F"
"25897",8549,100,"MO","F"
"25898",8549,100,"NC","F"
"25899",8549,100,"NC","F"
"25900",8549,100,"NC","F"
"25901",8549,100,"NC","F"
"25902",8549,100,"NC","F"
"25903",8549,100,"NC","F"
"25904",8549,100,"NY","F"
"25905",8549,100,"GA","F"
"25906",8549,100,"PA","F"
"25907",8549,100,"PA","F"
"25908",8549,100,"PA","F"
"25909",8549,100,"PA","F"
"25910",8549,100,"PA","F"
"25911",8549,100,"OR","F"
"25912",8549,100,"OR","F"
"25913",8549,100,"OR","F"
"25914",8549,100,"IN","F"
"25915",8549,100,"IN","F"
"25916",8549,100,"GA","F"
"25917",8549,100,"CO","F"
"25918",8549,100,"OK","F"
"25919",8549,100,"OK","F"
"25920",8549,100,"NC","F"
"25921",8549,100,"NC","F"
"25922",8549,100,"MO","F"
"25923",8549,100,"IN","F"
"25924",8549,100,"PA","F"
"25925",8549,100,"NC","F"
"25926",8549,100,"NC","F"
"25927",8549,100,"NC","F"
"25928",8549,100,"NC","F"
"25929",8549,100,"OH","F"
"25930",8549,100,"OH","F"
"25931",8549,100,"VA","F"
"25932",8549,100,"VA","F"
"25933",8549,100,"GA","F"
"25934",8549,100,"GA","F"
"25935",8549,100,"GA","F"
"25936",8549,100,"GA","F"
"25937",8549,100,"GA","F"
"25938",8549,100,"GA","F"
"25939",8549,100,"NM","F"
"25940",8549,100,"NM","F"
"25941",8549,100,"TX","F"
"25942",8549,100,"OR","F"
"25943",8549,100,"TX","F"
"25944",8549,100,"HI","F"
"25945",8549,100,"HI","F"
"25946",8549,100,"HI","F"
"25947",8549,100,"HI","F"
"25948",8549,100,"HI","F"
"25949",8549,100,"HI","F"
"25950",8549,100,"IN","F"
"25951",8549,100,"NC","F"
"25952",8549,100,"NY","F"
"25953",8549,100,"IN","F"
"25954",8549,100,"OH","F"
"25955",8549,100,"CA","F"
"25956",8549,100,"OK","F"
"25957",8549,100,"OH","F"
"25958",8549,100,"OH","F"
"25959",8549,100,"IN","F"
"25960",8549,100,"MO","F"
"25961",8549,100,"MO","F"
"25962",8549,100,"MO","F"
"25963",8549,100,"MO","F"
"25964",8549,100,"MO","F"
"25965",8549,100,"MO","F"
"25966",8549,100,"MO","F"
"25967",8549,100,"OH","F"
"25968",8549,100,"IN","F"
"25969",8549,100,"LA","F"
"25970",8549,100,"SA","F"
"25971",8549,100,"SA","F"
"25972",8549,100,"SA","F"
"25973",8549,100,"SA","F"
"25974",8549,100,"NH","F"
"25975",8549,100,"NH","F"
"25976",8549,100,"CA","F"
"25977",8549,100,"SA","F"
"25978",8549,100,"GA","F"
"25979",8549,100,"SA","F"
"25980",8549,100,"OR","F"
"25981",8549,100,"NC","F"
"25982",8549,100,"NC","F"
"25983",8549,100,"NC","F"
"25984",8549,100,"NC","F"
"25985",8549,100,"NC","F"
"25986",8549,100,"NC","F"
"25987",8549,100,"VA","F"
"25988",8549,100,"NC","F"
"25989",8549,100,"SA","F"
"25990",8549,100,"SA","F"
"25991",8549,100,"VA","F"
"25992",8549,100,"VA","F"
"25993",8549,100,"VA","F"
"25994",8549,100,"OH","F"
"25995",8549,100,"GA","F"
"25996",8549,100,"GA","F"
"25997",8549,100,"NC","F"
"25998",8549,100,"PA","F"
"25999",8549,100,"PA","F"
"26000",8549,100,"OH","F"
"26001",8549,100,"PA","F"
"26002",8549,100,"PA","F"
"26003",8549,100,"PA","F"
"26004",8549,100,"PA","F"
"26005",8549,100,"PA","F"
"26006",8549,100,"PA","F"
"26007",8549,100,"OH","F"
"26008",8549,100,"UT","F"
"26009",8549,100,"MA","F"
"26010",8549,100,"MA","F"
"26011",8549,100,"MA","F"
"26012",8549,100,"MA","F"
"26013",8549,100,"MA","F"
"26014",8549,100,"MA","F"
"26015",8549,100,"MA","F"
"26016",8549,100,"MA","F"
"26017",8549,100,"MA","F"
"26018",8549,100,"PA","F"
"26019",8549,100,"PA","F"
"26020",8549,100,"PA","F"
"26021",8549,100,"IN","F"
"26022",8549,100,"CT","F"
"26023",8549,100,"CT","F"
"26024",8549,100,"IN","F"
"26025",8549,100,"IN","F"
"26026",8549,100,"WV","F"
"26027",8549,100,"OH","F"
"26028",8549,100,"OH","F"
"26029",8549,100,"WI","F"
"26030",8549,100,"NC","F"
"26031",8549,100,"MO","F"
"26032",8549,100,"OH","F"
"26033",8549,100,"OH","F"
"26034",8549,100,"OK","F"
"26035",8549,100,"GA","F"
"26036",8549,100,"SA","F"
"26037",8549,100,"OH","F"
"26038",8549,100,"OH","F"
"26039",8549,100,"OH","F"
"26040",8549,100,"OH","F"
"26041",8549,100,"NC","F"
"26042",8549,100,"NC","F"
"26043",8549,100,"NC","F"
"26044",8549,100,"NY","F"
"26045",8549,100,"NC","F"
"26046",8549,100,"IN","F"
"26047",8549,100,"IN","F"
"26048",8549,100,"NY","F"
"26049",8549,100,"VA","F"
"26050",8549,100,"NY","F"
"26051",8549,100,"PA","F"
"26052",8549,100,"PA","F"
"26053",8549,100,"NC","F"
"26054",8549,100,"IN","F"
"26055",8549,100,"OK","F"
"26056",8549,100,"NC","F"
"26057",8549,100,"NC","F"
"26058",8549,100,"NC","F"
"26059",8549,100,"NC","F"
"26060",8549,100,"CO","F"
"26061",8549,100,"PA","F"
"26062",8549,100,"OH","F"
"26063",8549,100,"VA","F"
"26064",8549,100,"VA","F"
"26065",8549,100,"OH","F"
"26066",8549,100,"OH","F"
"26067",8549,100,"OH","F"
"26068",8549,100,"OH","F"
"26069",8549,100,"NM","F"
"26070",8549,100,"NM","F"
"26071",8549,100,"MO","F"
"26072",8549,100,"MO","F"
"26073",8549,100,"IN","F"
"26074",8549,100,"CO","F"
"26075",8549,100,"CO","F"
"26076",8549,100,"CO","F"
"26077",8549,100,"CO","F"
"26078",8549,100,"CO","F"
"26079",8549,100,"CO","F"
"26080",8549,100,"CO","F"
"26081",8549,100,"CO","F"
"26082",8549,100,"CO","F"
"26083",8549,100,"PA","F"
"26084",8549,100,"OH","F"
"26085",8549,100,"OH","F"
"26086",8549,100,"HI","F"
"26087",8549,100,"HI","F"
"26088",8549,100,"HI","F"
"26089",8549,100,"HI","F"
"26090",8549,100,"HI","F"
"26091",8549,100,"MO","F"
"26092",8549,100,"MO","F"
"26093",8549,100,"PA","F"
"26094",8549,100,"TN","F"
"26095",8549,100,"TN","F"
"26096",8549,100,"PA","F"
"26097",8549,100,"PA","F"
"26098",8549,100,"OH","F"
"26099",8549,100,"OH","F"
"26100",8549,100,"OH","F"
"26101",8549,100,"OH","F"
"26102",8549,100,"OH","F"
"26103",8549,100,"OH","F"
"26104",8549,100,"NC","F"
"26105",8549,100,"NC","F"
"26106",8549,100,"AZ","F"
"26107",8549,100,"PA","F"
"26108",8549,100,"CO","F"
"26109",8549,100,"IN","F"
"26110",8549,100,"IN","F"
"26111",8549,100,"IN","F"
"26112",8549,100,"GA","F"
"26113",8549,100,"GA","F"
"26114",8549,100,"GA","F"
"26115",8549,100,"GA","F"
"26116",8549,100,"GA","F"
"26117",8549,100,"GA","F"
"26118",8549,100,"TX","F"
"26119",8549,100,"WV","F"
"26120",8549,100,"VA","F"
"26121",8549,100,"NY","F"
"26122",8549,100,"NY","F"
"26123",8549,100,"PA","F"
"26124",8549,100,"PA","F"
"26125",8549,100,"PA","F"
"26126",8549,100,"NC","F"
"26127",8549,100,"WV","F"
"26128",8549,100,"WV","F"
"26129",8549,100,"GA","F"
"26130",8549,100,"MA","F"
"26131",8549,100,"MA","F"
"26132",8549,100,"OH","F"
"26133",8549,100,"OH","F"
"26134",8549,100,"OH","F"
"26135",8549,100,"OH","F"
"26136",8549,100,"CA","F"
"26137",8549,100,"CO","F"
"26138",8549,100,"CO","F"
"26139",8549,100,"CO","F"
"26140",8549,100,"CO","F"
"26141",8549,100,"CO","F"
"26142",8549,100,"CO","F"
"26143",8549,100,"CO","F"
"26144",8549,100,"CO","F"
"26145",8549,100,"CO","F"
"26146",8549,100,"CO","F"
"26147",8549,100,"CO","F"
"26148",8549,100,"CO","F"
"26149",8549,100,"CO","F"
"26150",8549,100,"CO","F"
"26151",8549,100,"CO","F"
"26152",8549,100,"CO","F"
"26153",8549,100,"CO","F"
"26154",8549,100,"CO","F"
"26155",8549,100,"CO","F"
"26156",8549,100,"CO","F"
"26157",8549,100,"CO","F"
"26158",8549,100,"TX","F"
"26159",8549,100,"TX","F"
"26160",8549,100,"CO","F"
"26161",8549,100,"CO","F"
"26162",8549,100,"CO","F"
"26163",8549,100,"CO","F"
"26164",8549,100,"CO","F"
"26165",8549,100,"CO","F"
"26166",8549,100,"CO","F"
"26167",8549,100,"CO","F"
"26168",8549,100,"OH","F"
"26169",8549,100,"OH","F"
"26170",8549,100,"OH","F"
"26171",8549,100,"OH","F"
"26172",8549,100,"CO","F"
"26173",8549,100,"CO","F"
"26174",8549,100,"CO","F"
"26175",8549,100,"CO","F"
"26176",8549,100,"CO","F"
