"endTime","artistName","trackName","msPlayed"
"2023-11-11 08:08","Bad Bunny","TELEFONO NUEVO",87678
"2023-11-11 08:11","Lil Uzi Vert","Patience (feat. Don Toliver)",159474
"2023-11-11 08:14","Drake","Pain 1993 (with Playboi Carti)",149077
"2023-11-11 08:19","Jack Harlow","Poison (feat. Lil Wayne)",10616
"2023-11-11 08:22","Drake","Demons (feat. Fivio Foreign & Sosa Geek)",121811
"2023-11-11 08:23","Drake","Pain 1993 (with Playboi Carti)",86355
"2023-11-11 08:27","Drake","Not You Too (feat. Chris Brown)",269680
"2023-11-11 08:29","Drake","Losses",105843
"2023-11-11 08:30","Drake","Time Flies",24822
"2023-11-11 08:31","Drake","Desires (with Future)",69520
"2023-11-11 08:32","Drake","Chicago Freestyle (feat. Giveon)",33994
"2023-11-11 08:32","Drake","Toosie Slide",66757
"2023-11-11 08:34","Drake","When To Say When",66943
"2023-11-11 08:34","Future","D4L",27631
"2023-11-11 08:36","Drake","Landed",131006
"2023-11-11 08:39","Drake","From Florida With Love",123367
"2023-11-11 08:42","Drake","War",150465
"2023-11-11 08:44","Drake","Deep Pockets",157918
"2023-11-11 17:58","Drake","Lust For Life",109435
"2023-11-11 17:59","Drake","Houstatlantavegas",52709
"2023-11-11 18:01","Drake","Successful (feat. Trey Songz & Lil Wayne)",111595
"2023-11-11 18:01","Drake","Let’s Call It Off (feat. Peter Bjorn and John)",25449
"2023-11-11 18:02","Drake","November 18th",56912
"2023-11-11 18:04","Drake","Ignant Shit (feat. Lil Wayne)",116726
"2023-11-11 18:05","Drake","A Night Off (feat. Lloyd)",35944
"2023-11-11 18:06","Drake","Say What's Real",70054
"2023-11-11 18:06","Drake","Little Bit (feat. Lykke Li)",19110
"2023-11-11 18:08","Drake","Best I Ever Had",97129
"2023-11-11 18:09","Drake","Unstoppable (feat. Santigold & Lil Wayne)",65108
"2023-11-11 18:10","Drake","Sooner Than Later",42678
"2023-11-11 18:10","Drake","Uptown (feat. Bun B & Lil Wayne)",51571
"2023-11-11 18:12","Drake","Bria's Interlude (feat. Omarion)",96316
"2023-11-11 18:14","Drake","The Calm",88630
"2023-11-11 18:15","Drake","Outro (feat. Chilly Gonzales)",104164
"2023-11-11 23:10","Drake","Brand New",213492
"2023-11-11 23:15","Drake","Congratulations",273360
"2023-11-12 03:07","Drake","Fireworks",264614
"2023-11-12 03:08","Drake","Karaoke",73793
"2023-11-12 03:09","Drake","The Resistance",45511
"2023-11-12 03:09","Drake","Over",37384
"2023-11-12 03:11","Drake","Show Me A Good Time",111920
"2023-11-12 03:13","Drake","Up All Night",92252
"2023-11-12 03:16","AJR","Maybe Man",220093
"2023-11-12 03:20","AJR","Touchy Feely Fool",215000
"2023-11-12 03:21","AJR","Yes I'm A Mess",61813
"2023-11-12 03:23","AJR","The Dumb Song",100449
"2023-11-12 03:25","AJR","Inertia",152624
"2023-11-12 03:29","AJR","Turning Out Pt. iii",230986
"2023-11-12 03:32","AJR","Hole in the Bottom of My Brain",187893
"2023-11-12 03:34","AJR","The DJ is Crying for Help",116711
"2023-11-12 03:34","AJR","I Won't",859
"2023-11-12 04:27","AJR","Steve’s Going to London",67616
"2023-11-12 04:27","AJR","God is Really Real",8661
"2023-11-12 04:27","AJR","2085",7314
"2023-11-12 04:29","Jack Harlow","Lovin On Me",138411
"2023-11-12 04:30","Drake","Fancy",35934
"2023-11-12 04:31","Drake","Shut It Down",88142
"2023-11-12 04:32","Drake","Unforgettable",46230
"2023-11-12 04:34","Drake","Light Up",127709
"2023-11-12 04:35","Drake","Miss Me",6803
"2023-11-12 04:35","Drake","Miss Me",57864
"2023-11-12 04:35","Drake","Fancy",23
"2023-11-12 04:35","Drake","Fancy",46
"2023-11-12 04:35","Drake","Fancy",2716
"2023-11-12 04:36","Drake","Cece's Interlude",54357
"2023-11-12 04:37","Drake","Find Your Love",56401
"2023-11-12 04:39","Drake","Thank Me Now",130774
"2023-11-12 04:51","Drake","Over My Dead Body",272573
"2023-11-12 04:55","Drake","Shot For Me",224720
"2023-11-12 04:59","Drake","Headlines",235986
"2023-11-12 05:02","Drake","Crew Love",208813
"2023-11-12 05:07","Drake","Take Care",277386
"2023-11-12 05:13","Drake","Marvins Room",347226
"2023-11-12 05:15","Drake","Buried Alive Interlude",150960
"2023-11-12 05:19","Drake","Under Ground Kings",212613
"2023-11-12 05:23","Drake","We'll Be Fine",247946
"2023-11-12 05:27","Drake","Make Me Proud",219893
"2023-11-12 05:32","Drake","Lord Knows",307640
"2023-11-12 05:39","Drake","Cameras / Good Ones Go Interlude - Medley",434960
"2023-11-12 05:44","Drake","Doing It Wrong",265120
"2023-11-12 05:47","Drake","The Real Her",223625
"2023-11-12 05:52","Drake","Look What You've Done",301960
"2023-11-12 05:56","Drake","HYFR (Hell Ya Fucking Right)",206626
"2023-11-12 06:00","Drake","Practice",237733
"2023-11-12 06:06","Drake","The Ride",351000
"2023-11-12 06:09","Drake","The Motto",181573
"2023-11-12 06:15","Drake","Furthest Thing",21445
"2023-11-12 06:15","Drake","Tuscan Leather",366400
"2023-11-12 06:18","Lil Tecca","Yves",138232
"2023-11-12 06:21","Travis Scott","THANK GOD",184888
"2023-11-12 06:25","Lyrical Lemonade","Guitar In My Room (with Lil Durk & Kid Cudi)",227647
"2023-11-12 06:30","Drake","Search & Rescue",272112
"2023-11-12 06:32","Lyrical Lemonade","Doomsday (with Juice WRLD & Cordae)",150967
"2023-11-12 06:36","Young Thug","Wit Da Racks (feat. 21 Savage, Travis Scott & Yak Gotti)",226413
"2023-11-12 06:39","Gunna","back at it",186173
"2023-11-12 06:42","Lil Yachty","The Secret Recipe",19425
"2023-11-12 06:42","Lil Uzi Vert","Crush Em",165589
"2023-11-12 06:45","Offset","WORTH IT (feat. Don Toliver)",188333
"2023-11-12 06:48","Quavo","11.11",150240
"2023-11-12 06:49","Drake","Another Late Night (feat. Lil Yachty)",60505
"2023-11-12 17:58","AJR","Steve’s Going to London",35038
"2023-11-12 18:01","Drake","Tuscan Leather",159915
"2023-11-12 18:01","AJR","God is Really Real",5178
"2023-11-12 18:01","AJR","2085",1114
"2023-11-12 18:03","Jack Harlow","Lovin On Me",138411
"2023-11-12 18:08","Drake","Furthest Thing",267373
"2023-11-12 18:11","Drake","Started From the Bottom",174133
"2023-11-12 18:12","Drake","Wu-Tang Forever",73920
"2023-11-12 18:14","Drake","Own It",129497
"2023-11-12 18:15","Drake","Worst Behavior",74187
"2023-11-12 21:41","Drake","From Time",322160
"2023-11-12 21:45","Drake","Hold On, We're Going Home",227880
"2023-11-12 21:49","Drake","Connect",296413
"2023-11-12 21:57","Drake","The Language",224013
"2023-11-12 22:01","Drake","305 To My City",183527
"2023-11-12 22:04","Drake","Too Much",225790
"2023-11-12 22:07","Drake","Pound Cake / Paris Morton Music 2",157570
"2023-11-12 22:52","Drake","Come Thru",236360
"2023-11-12 22:54","Drake","All Me",84609
"2023-11-12 22:57","Drake","Legend",199877
"2023-11-12 23:00","Drake","Energy",156432
"2023-11-12 23:01","Drake","10 Bands",73955
"2023-11-12 23:03","Drake","Know Yourself",130380
"2023-11-12 23:06","Drake","No Tellin'",145821
"2023-11-12 23:07","Drake","Madonna",95550
"2023-11-12 23:09","Drake","6 God",110062
"2023-11-12 23:10","Drake","Star67",75766
"2023-11-12 23:12","Drake","Preach",91765
"2023-11-12 23:57","Drake","Wednesday Night Interlude",139505
"2023-11-12 23:59","Drake","Used To",125062
"2023-11-13 00:01","Drake","6 Man",92136
"2023-11-13 00:03","Drake","Now & Forever",143847
"2023-11-13 00:05","Drake","Company",78065
"2023-11-13 00:07","Drake","You & The 6",170945
"2023-11-13 00:11","Drake","Jungle",224606
"2023-11-13 00:16","Drake","6PM In New York",283306
"2023-11-13 05:58","Drake","Digital Dash",231231
"2023-11-13 06:02","Drake","Away From Home",258592
"2023-11-13 06:09","Drake","7969 Santa",259847
"2023-11-13 06:11","Bad Bunny","VOU 787",123643
"2023-11-13 06:17","Baby Keem","trademark usa",270670
"2023-11-13 06:21","Lil Uzi Vert","Patience (feat. Don Toliver)",262429
"2023-11-13 06:24","Drake","Pain 1993 (with Playboi Carti)",149077
"2023-11-13 06:28","Drake","From Time",251570
"2023-11-13 06:29","Drake","Polar Opposites",99474
"2023-11-13 06:31","Drake","Big Rings",71006
"2023-11-13 06:34","Drake","Live From The Gutter",211642
"2023-11-13 06:36","Drake","Diamonds Dancing",119868
"2023-11-13 07:10","Drake","Scholarships",62763
"2023-11-13 07:13","Drake","Plastic Bag",176332
"2023-11-13 07:14","Drake","I'm The Plug",54102
"2023-11-13 07:14","Drake","Change Locations",51316
"2023-11-13 07:16","Drake","Jumpman",74605
"2023-11-13 14:53","Future","Jersey",188702
"2023-11-13 14:58","Drake","30 for 30 Freestyle",253934
"2023-11-13 15:03","Drake","Keep The Family Close",297370
"2023-11-13 15:07","Drake","9",255786
"2023-11-13 15:12","Drake","U With Me?",297373
"2023-11-13 15:14","Drake","Feel No Ways",98926
"2023-11-13 15:16","Drake","Feel No Ways",113986
"2023-11-13 15:17","Drake","The Motto",71099
"2023-11-13 15:17","Drake","I'm Goin In",40216
"2023-11-13 15:18","Drake","Worst Behavior",45812
"2023-11-13 15:18","Drake","Light Up",18692
"2023-11-13 15:19","Drake","All Me",12329
"2023-11-13 15:22","Drake","Hype",209413
"2023-11-13 15:26","Drake","Weston Road Flows",253533
"2023-11-13 15:32","Drake","Redemption",333946
"2023-11-13 16:16","Drake","With You",195053
"2023-11-13 16:20","Drake","Faithful",163315
"2023-11-13 16:21","Drake","Still Here",51780
"2023-11-13 16:22","Drake","One Dance",6594
"2023-11-13 16:22","Drake","Controlla",77345
"2023-11-13 16:24","Drake","Grammys",98917
"2023-11-13 16:25","Drake","Childs Play",58514
"2023-11-13 16:26","Drake","Pop Style",76300
"2023-11-13 16:28","Drake","Too Good",110271
"2023-11-13 16:29","Drake","Summers Over Interlude",64017
"2023-11-13 16:33","Drake","Fire & Desire",238120
"2023-11-13 16:36","Drake","Views",192795
"2023-11-13 22:25","Drake","Hotline Bling",67337
"2023-11-13 22:29","Drake","Free Smoke",218673
"2023-11-13 22:31","Drake","No Long Talk",149568
"2023-11-13 22:33","Drake","Passionfruit",128873
"2023-11-13 22:35","Drake","Jorja Interlude",107673
"2023-11-13 22:37","Drake","Get It Together",125246
"2023-11-13 22:39","Drake","Madiba Riddim",83684
"2023-11-13 22:40","Drake","Blem",61091
"2023-11-13 22:42","Drake","4422",128081
"2023-11-13 22:45","Drake","Gyalchester",189229
"2023-11-13 22:47","Drake","Skepta Interlude",143213
"2023-11-13 22:51","Drake","Portland",236614
"2023-11-14 01:53","Drake","Sacrifices",307593
"2023-11-14 01:55","Drake","Nothings Into Somethings",97657
"2023-11-14 01:57","Drake","Teenage Fever",110689
"2023-11-14 01:58","Drake","KMT",85704
"2023-11-14 02:03","Drake","Lose You",305373
"2023-11-14 02:07","Drake","Can't Have Everything",228437
"2023-11-14 02:36","Drake","Glow",206119
"2023-11-14 02:37","Drake","Since Way Back",98727
"2023-11-14 02:41","Drake","Fake Love",210937
"2023-11-14 02:45","Drake","Ice Melts",250770
"2023-11-14 02:50","Drake","Do Not Disturb",283550
"2023-11-14 04:38","Drake","Survival",106437
"2023-11-14 04:43","Drake","Do Not Disturb",283550
"2023-11-14 04:45","Drake","Survival",136186
"2023-11-14 05:35","Drake","Nonstop",238614
"2023-11-14 05:42","Drake","Elevate",184960
"2023-11-14 14:59","half•alive","Subliminal",2345
"2023-11-14 14:59","Drake","Emotionless",8987
"2023-11-14 14:59","Drake","Emotionless",4133
"2023-11-14 15:02","Drake","Elevate",184960
"2023-11-14 15:07","Drake","Emotionless",302173
"2023-11-14 15:11","Drake","God's Plan",198973
"2023-11-14 20:58","Drake","I'm Upset",214466
"2023-11-14 21:02","Drake","8 Out Of 10",195720
"2023-11-14 21:05","Drake","Mob Ties",205146
"2023-11-14 21:48","Drake","Can’t Take A Joke",163974
"2023-11-14 21:52","Drake","Sandra’s Rose",216333
"2023-11-14 22:40","Drake","Talk Up (feat. Jay-Z)",223240
"2023-11-14 22:42","Drake","Is There More",107810
"2023-11-14 22:45","Drake","Peak",174985
"2023-11-14 22:47","Drake","Summer Games",125132
"2023-11-14 22:49","Drake","Jaded",142477
"2023-11-14 22:52","Drake","Nice For What",140921
"2023-11-15 01:44","Drake","Finesse",182080
"2023-11-15 01:49","Drake","Ratchet Happy Birthday",75731
"2023-11-15 01:50","Drake","That’s How You Feel",58328
"2023-11-15 01:53","Drake","Blue Tint",162800
"2023-11-15 01:56","Drake","In My Feelings",183548
"2023-11-15 01:58","Drake","Don’t Matter To Me (with Michael Jackson)",118375
"2023-11-15 03:50","Drake","After Dark (feat. Static Major & Ty Dolla $ign)",239026
"2023-11-15 03:54","Lil Uzi Vert","Patience (feat. Don Toliver)",262429
"2023-11-15 03:56","Drake","Pain 1993 (with Playboi Carti)",149077
"2023-11-15 03:59","Jack Harlow","Lovin On Me",138411
"2023-11-15 04:01","Bad Bunny","VOU 787",123643
"2023-11-15 04:05","Drake","Away From Home",258592
"2023-11-15 04:09","Drake","7969 Santa",259847
"2023-11-15 04:13","Drake","Final Fantasy",219960
"2023-11-15 04:18","Drake","March 14",302222
"2023-11-15 04:18","Drake","Dreams Money Can Buy",1253
"2023-11-15 04:54","Drake","March 14",21246
"2023-11-15 04:58","AJR","Touchy Feely Fool",215000
"2023-11-15 05:02","AJR","Turning Out Pt. iii",230986
"2023-11-15 05:04","Drake","Amen (feat. Teezo Touchdown)",141212
"2023-11-15 05:09","Drake","Calling For You (feat. 21 Savage)",285630
"2023-11-15 05:10","Teezo Touchdown","Sweet (feat. Fousheé)",74228
"2023-11-15 05:14","Baby Keem","trademark usa",227276
"2023-11-15 05:19","Rod Wave","Turks & Caicos (feat. 21 Savage)",203345
"2023-11-15 05:32","ARTAN","She's A 10 But...",38431
"2023-11-15 05:34","Justin Hurwitz","Mia & Sebastian’s Theme",96893
"2023-11-15 05:38","Justin Hurwitz","Planetarium",259346
"2023-11-15 05:40","Justin Hurwitz","Summer Montage / Madeline",124253
"2023-11-15 05:44","Justin Hurwitz","City Of Stars / May Finally Come True",257573
"2023-11-15 05:46","Justin Hurwitz","Chinatown",82880
"2023-11-15 05:47","Justin Hurwitz","Boise",73013
"2023-11-15 05:49","Justin Hurwitz","It’s Over / Engagement Party",94693
"2023-11-15 05:49","Justin Hurwitz","You Love Jazz Now",50960
"2023-11-15 05:51","Justin Hurwitz","Cincinnati",125893
"2023-11-15 05:56","Justin Hurwitz","Epilogue",293050
"2023-11-15 15:03","Justin Hurwitz","Epilogue",165656
"2023-11-15 15:07","Drake","Dreams Money Can Buy",253803
"2023-11-15 15:11","Drake","The Motion",240956
"2023-11-15 15:15","Drake","How Bout Now",235566
"2023-11-15 23:23","Drake","Trust Issues",281518
"2023-11-15 23:27","Drake","Days in The East",220792
"2023-11-15 23:29","Jack Harlow","Lovin On Me",138411
"2023-11-15 23:32","Drake","Draft Day",187143
"2023-11-15 23:36","Drake","4pm in Calabasas",240217
"2023-11-15 23:54","Drake","5 Am in Toronto",205264
"2023-11-16 00:26","Drake","I Get Lonely",20913
"2023-11-16 01:20","Arturo Márquez","Danzón No. 2: Danzon No. 2 (Live)",794038
"2023-11-16 01:23","Drake","My Side",177570
"2023-11-16 01:34","Drake","Jodeci Freestyle (feat. J. Cole)",254022
"2023-11-16 01:35","Justin Hurwitz","Mia Gets Home",26600
"2023-11-16 01:36","Justin Hurwitz","Bathroom Mirror / You're Coming Right?",82813
"2023-11-16 01:37","Justin Hurwitz","Classic Rope-A-Dope",45280
"2023-11-16 01:38","Justin Hurwitz","Mia & Sebastian’s Theme",96893
"2023-11-16 01:39","Justin Hurwitz","Stroll Up The Hill",48946
"2023-11-16 01:40","Justin Hurwitz","There The Whole Time / Twirl",44386
"2023-11-16 01:42","Justin Hurwitz","Bogart & Bergman",130920
"2023-11-16 01:43","Justin Hurwitz","Mia Hates Jazz",70000
"2023-11-16 01:45","Justin Hurwitz","Herman’s Habit",111600
"2023-11-16 01:47","Justin Hurwitz","Rialto At Ten",98386
"2023-11-16 01:47","Justin Hurwitz","Rialto",28026
"2023-11-16 01:49","Justin Hurwitz","Mia & Sebastian’s Theme (Late For The Date)",89586
"2023-11-16 01:53","Justin Hurwitz","Planetarium",259346
"2023-11-16 01:54","Justin Hurwitz","Holy Hell!",41693
"2023-11-16 01:56","Justin Hurwitz","Summer Montage / Madeline",124253
"2023-11-16 01:58","Justin Hurwitz","It Pays",131706
"2023-11-16 02:00","Justin Hurwitz","Chicken On A Stick",99906
"2023-11-16 02:04","Justin Hurwitz","City Of Stars / May Finally Come True",257573
"2023-11-16 02:05","Justin Hurwitz","Chinatown",82880
"2023-11-16 02:07","Justin Hurwitz","Surprise",90453
"2023-11-16 02:08","Justin Hurwitz","Boise",73013
"2023-11-16 02:09","Justin Hurwitz","Missed The Play",36373
"2023-11-16 02:10","Justin Hurwitz","It’s Over / Engagement Party",94693
"2023-11-16 02:11","Justin Hurwitz","The House In Front Of The Library",30960
"2023-11-16 02:12","Justin Hurwitz","You Love Jazz Now",50960
"2023-11-16 02:15","Justin Hurwitz","Cincinnati",125893
"2023-11-16 02:22","Justin Hurwitz","Epilogue",458880
"2023-11-16 02:23","Justin Hurwitz","The End",46106
"2023-11-16 02:27","Justin Hurwitz","Credits",219906
"2023-11-16 02:28","Justin Hurwitz","Mia & Sebastian’s Theme (Celesta)",87706
"2023-11-16 02:33","Drake","Jodeci Freestyle (feat. J. Cole)",975
"2023-11-16 02:33","Drake","Club Paradise",283816
"2023-11-16 02:33","Drake","Club Paradise",650
"2023-11-16 02:33","Drake","Free Spirit (feat. Rick Ross)",18565
"2023-11-16 02:34","Drake","Jodeci Freestyle (feat. J. Cole)",5665
"2023-11-16 02:34","Justin Hurwitz","Mia Gets Home",26600
"2023-11-16 02:34","Drake","Club Paradise",1857
"2023-11-16 02:35","Justin Hurwitz","Bathroom Mirror / You're Coming Right?",82813
"2023-11-16 02:36","Justin Hurwitz","Classic Rope-A-Dope",45280
"2023-11-16 02:38","Justin Hurwitz","Mia & Sebastian’s Theme",96893
"2023-11-16 02:39","Justin Hurwitz","There The Whole Time / Twirl",44386
"2023-11-16 02:39","Justin Hurwitz","Stroll Up The Hill",48946
"2023-11-16 02:42","Justin Hurwitz","Bogart & Bergman",130920
"2023-11-16 02:43","Justin Hurwitz","Mia Hates Jazz",70000
"2023-11-16 02:45","Justin Hurwitz","Herman’s Habit",111600
"2023-11-16 02:46","Justin Hurwitz","Rialto At Ten",98386
"2023-11-16 02:47","Justin Hurwitz","Rialto",28026
"2023-11-16 02:48","Justin Hurwitz","Mia & Sebastian’s Theme (Late For The Date)",89586
"2023-11-16 02:53","Justin Hurwitz","Planetarium",259346
"2023-11-16 03:01","Justin Hurwitz","Holy Hell!",41693
"2023-11-16 03:03","Justin Hurwitz","Summer Montage / Madeline",124253
"2023-11-16 03:05","Justin Hurwitz","It Pays",131706
"2023-11-16 03:07","Justin Hurwitz","Chicken On A Stick",99906
"2023-11-16 03:11","Justin Hurwitz","City Of Stars / May Finally Come True",257573
"2023-11-16 03:12","Justin Hurwitz","Chinatown",82880
"2023-11-16 03:14","Justin Hurwitz","Surprise",90453
"2023-11-16 03:15","Justin Hurwitz","Boise",73013
"2023-11-16 03:16","Justin Hurwitz","Missed The Play",36373
"2023-11-16 03:17","Justin Hurwitz","It’s Over / Engagement Party",94693
"2023-11-16 03:18","Justin Hurwitz","The House In Front Of The Library",30960
"2023-11-16 03:19","Justin Hurwitz","You Love Jazz Now",50960
"2023-11-16 06:32","Justin Hurwitz","Cincinnati",125893
"2023-11-16 06:33","Justin Hurwitz","Epilogue",55243
"2023-11-16 07:13","Justin Hurwitz","The End",208
"2023-11-16 07:13","Justin Hurwitz","Mia & Sebastian’s Theme (Celesta)",789
"2023-11-16 07:13","Justin Hurwitz","Credits",696
"2023-11-16 07:52","Arturo Márquez","Danzon No. 2 - Live From Walt Disney Concert Hall, Los Angeles / 2010",615212
"2023-11-16 08:12","Vince Guaraldi Trio","Christmas Time Is Here - Vocal",166386
"2023-11-16 08:12","Drake","Club Paradise",330
"2023-11-16 14:48","Drake","Club Paradise",277060
"2023-11-16 14:52","Drake","Free Spirit (feat. Rick Ross)",77229
"2023-11-16 14:54","Drake","Heat Of The Moment",92554
"2023-11-16 14:55","Drake","Girls Love Beyoncé (feat. James Fauntleroy)",70983
"2023-11-16 14:57","Drake","Paris Morton Music",97129
"2023-11-16 14:57","Drake","Can I",35944
"2023-11-16 15:02","Drake","Diplomatic Immunity",255866
"2023-11-16 15:06","Drake","Signs",234373
"2023-11-16 15:08","Young Money","Trophies",125923
"2023-11-16 15:10","Hyperloop Sounds","100 BANDS",135047
"2023-11-16 15:12","Static Spectrum","Blue Eyes White Dragon",46184
"2023-11-16 15:12","Lil Uzi Vert","Patience (feat. Don Toliver)",99125
"2023-11-16 16:21","trabbey","FLAWLESS",84241
"2023-11-16 16:23","Hyperloop Sounds","LOST SOULS - Chopped & Screwed",102585
"2023-11-16 16:24","MOE Beats","Lost You",77508
"2023-11-16 18:51","trabbey","touch my soul",50224
"2023-11-16 21:05","N.E.R.D","Lemon (feat. Drake) - Drake Remix",4040
"2023-11-16 21:05","Rihanna","Work",3390
"2023-11-16 21:05","Nicki Minaj","Truffle Butter",7257
"2023-11-16 21:05","Arturo Márquez","Danzon No. 2 - Live From Walt Disney Concert Hall, Los Angeles / 2010",624986
"2023-11-16 21:06","Rihanna","What's My Name?",2948
"2023-11-16 21:06","Drake","Right Hand",67732
"2023-11-16 21:06","Drake","Forever",7732
